orig_tweet,label,tweet_id,author_id,lang
"rt @karenvwrites: lions, elephants and rhinos oh my. let the adventure begin with africas big five wild animals by anna othitis!!!!
https:/…",1,1.01E+18,636318753,en
"rt @l800mph: south africa has just been granted permission to double its black rhino trophy hunting quota
😡😡😡 https://t.co/dxrwrmr2dz",-1,1.16E+18,829506669453463552,en
"""the scary thing is that in my lifetime, 95 per cent of the world's rhinos have been killed."" mark carwardine 
black rhinoceros, no. 2 and no. 1 by belinda greb photography
https://t.co/sa8wwuscdu
https://t.co/iuoa1sqskm
#photography https://t.co/q22gpk3ye6",-1,1.30E+18,1689606158,en
"#rhinos are such gorgeous animals to see in #africa. yes, but they're critically endangered species! together we can stop #poaching and #habitat loss so that, in 20 years’ time, rhinos will no longer be critically #endangered. @rhinofunduganda
📸: peter hogel https://t.co/ua2ffbksxk",1,1.31E+18,1136303735641128960,en
“@rhinosirf: dogs get the call to protect rhinos in kenya from poachers http://t.co/5r7ffazeu1”,1,4.55E+17,465880511,en
"two endangered black rhinos just became hunting trophies, thanks to the u.s. government http://t.co/bsp8t09zar via @takepart",-1,5.81E+17,506824822,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/fx2umeoka5 thanks to @_danielmira @onetallorder1 @karin_bleeker #worldpangolinday #pangolins,0,1.23E+18,973866358705475584,en
@drwillfowlds south africa would never consider doing this for their rhino population they rather release poachers on bail and turn a blind eye to rhino kingpins because the government is totally corrupt and illegitimate by the global community.  they have to do business with authoritarian https://t.co/hktkknljvl,-1,1.44E+18,973866358705475584,en
a look back to thembi's second dehorning with james mwenda. it is a desperate state of affairs when we have to remove our rhinos' defining feature in the bid to protect them. #rhino #stoprhinopoaching https://t.co/tueiegqku3,1,1.05E+18,869959916,en
please sign: indonesia: save critically endangered sumatran rhino now https://t.co/ugoqyp7pec,1,7.27E+17,3316525067,en
http://t.co/nosgkhw5jj rhino rescue project is injecting poison into horns in desperate attempt to curb poaching | http://t.co/th4mogrlbj,0,5.81E+17,41508279,en
"today i wanna tell you more about my #nsfw visual novel
in ""stronger bonds"", you will see mostly the story of samson hornhold, an old blue haired rhino, who has accepted the job as the police chief in kinoff city, known as ""the gay capital"" https://t.co/mrhn8uo6xa",FLAG_BAD,1.22E+18,2575975662,en
"off to a boss and grinding down as a powder as a party favor to cure hangovers, enlarge a man’s penis, cure cancer or the latest insidious ploy is rhino horn comforts the dying. a horn sticking out of an animal’s head made of hair and nails is going to do all that! if that is",0,1.05E+18,973866358705475584,en
death of cincinnati's sumatran #rhino suci deals blow to breeding program http://t.co/e01fizegjx #wildlife,1,4.51E+17,70128078,en
save africa's last remaining rhinos! http://t.co/uk5bdxuzdt,1,4.94E+17,177362867,en
these ai-powered drones are going to stop rhino-killing poachers: http://t.co/51xjjjbeyk http://t.co/ji3ul7rfty,0,6.13E+17,2735591,en
hi-tech kit and ex-spies keeps south africa's rhinos safe from poachers  the timesfull coverage https://t.co/mvlfdzvici via @theafricamentor #africa #tech,0,1.00E+18,447245028,en
@united4wildlife what a great story man and his best friend saving the rhino and stopping the poachers. that's getting it done. https://t.co/lykiu9bwv8,1,1.01E+18,973866358705475584,en
suspected rhino poacher killed by elephant then eaten by lions - sweet justice! 🐘🦏🦁#poacher #sundaythoughts #donaldtrumpjr #erictrump #animal ⁦@nbcnews⁩  https://t.co/6caaa25gwt,1,1.11E+18,1017815060419407877,en
rhino horn trade | a conservation story |  episode 2 https://t.co/atdaqweolb via @youtube,0,1.10E+18,973866358705475584,en
two poachers killed after mauling rare rhino for its horn (graphic images) | americans against the tea party http://t.co/b56kzp9rps,1,4.50E+17,65803294,en
lions eat three rhino poachers alive in south african game reserve https://t.co/e7t5fb5m3e,1,1.10E+18,1010496216,en
nearly 50 #rhinos killed in botswana in 10 months as poaching surges https://t.co/b0xlvdnf39 #animals via @france24,-1,1.23E+18,1882111435,en
world: south africa considers halting rhino hunts http://t.co/li6yrbc /via @foxheadlines,0,1.08E+17,11265832,en
vietnam seizes 13 rhino horns shipped from sa https://t.co/enyzsgjd1o via @iol,1,1.05E+18,972820757662253056,en
"since it wouldn’t have been practical to do a sonar scan on a rhino cow before her calf is born, the rhino and lion nature reserve in the cradle of humankind had to wait just a little longer to make the announcement.' #rhino 
https://t.co/dd47ow5l7k",1,1.07E+18,905818825328926720,en
last male northern white rhino takes a walk despite illness https://t.co/lizkbwdcya,0,9.70E+17,718594822215450626,en
@eiainvestigator @jlumo i do hope they catch these poachers before another rhino is killed!! @deborahskyrim,1,7.60E+17,208160580,en
evacuations may be next for these endangered animals http://t.co/e4fkywoxbn via @huffpostgreen,1,4.92E+17,32885266,en
"rt @cidermilll: us interior secretary ryan zinke: 
global march for elephants and rhino
demands ban on imports of elephant hunting trophies…",0,9.71E+17,2282470454,en
"whether you grew up reading the jungle book, loved the movie out of africa or have simply always dreamed of seeing lions, rhinos, giraffes, hippos, elephants and more in their natural habitat, going on a safari is one of life’s great adventures. #africa https://t.co/x6gnqwwaha https://t.co/sgybcuwu7l",1,1.02E+18,70470250,en
poachers target rhinos in flood-hit ne india: http://t.co/cufv7sri,-1,2.51E+17,52275340,en
shopping for rhino horn with a hidden camera http://t.co/x1g2g8kfth,0,4.33E+17,47995486,en
".@thegrahamnash still has some wild tales to tell https://t.co/ekofcijjmi
@annarborark @stillsstephen @neilyoung @thedavidcrosby @rhino_records",0,1.51E+18,126646896,en
@librarychic1 - you rock! thanks for helping me try to protect such amazing creatures as #elephants and #rhino from the horrors of poaching,1,2.94E+17,69394398,en
rt @wti_org_india: poachers have killed all rhinos in mozambique park | livescience http://t.co/lpyw7scnh2,-1,3.29E+17,23166912,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/owpfmzeltl thanks to @plants__animals @plantingforbees #wildlife #conservation,0,1.42E+18,973866358705475584,en
@helpingrhinos last two in the wild @ amazon @kindle wildlife story; memoir; poetry of rhinos najin and fatu @friendsofdanie2 olpejeta @mosaic70,0,1.47E+18,1073459621023502336,en
rhino mutilated by poachers treated with elephant skin in south africa: http://t.co/1pt14qcvyw http://t.co/f4zx2ksv8r,-1,6.33E+17,41621505,en
"rt @gsrescueelite: this #worldanimalday spare a thought for our most endangered, amur leopard, mountain gorilla, black rhino and siberian t…",1,9.16E+17,240786005,en
"rt @tucson12: .@reidparkzoo is the new home to a herd of #goats. you can now see nigerian dwarf goats, boer goats and an oberhasli goat in…",1,9.86E+17,17641427,en
orphanage gives hope for rhinos in south africa: http://t.co/lwksgapp,1,2.38E+17,52275340,en
pl rt. graphic video: the real cost of #rhino horn  http://t.co/qplvvtjcfo @julianrademeyer  @paulineverheij @ifaweu @lionaid @sanparks,1,3.60E+17,68524735,en
"rt @prancerpaw: #savetherhino #fightpoaching 
🦏💔🦏💔🦏💔🦏💔
https://t.co/tpnzpqp8gr
watch:
https://t.co/zayktadufx",-1,1.13E+18,406723394,en
two vietnamese nationals arrested with thirty-one #rhino horns http://t.co/ropnefurni http://t.co/zbiksvxarv,1,5.98E+17,1856387666,en
today is #worldrhinoday. join me in saying no to legalizing the rhino horn trade. https://t.co/pkkphsx140 #saverhinos,1,7.79E+17,2817082508,en
"in #nepal, the #rhino evokes national pride - https://t.co/h7t49ogdug #conservation #travel",0,8.93E+17,2643944480,en
join the fight to save rhinos from poaching - the petition site http://t.co/4wkq9o2u,1,2.23E+17,135716381,en
"http://t.co/xnm13td1in/s/67km

http://t.co/abbn2fizn4
@cassiopee532: rt @amyrosekathryn: man who killed 15 endangered rhinos handed  ...",1,5.66E+17,113949656,en
"are you curious about the inner workings of a philadelphia marketing strategy company?

see how the pros at bad rhino do it here: https://t.co/fo4cal2vo2

#marketingphiladelphia #socialmediaphilly",FLAG_BAD,1.12E+18,235366725,en
us auction house fined 1.5 million for trafficking rhino horns http://t.co/fy3etmhatb,1,5.57E+17,416715629,en
"rhino rack universal side loader rusl

buy from👉https://t.co/nawjqjkqqr

#rhino #rack #universal #side #loader #animals #work #orlando #photography #caterpillar #africa #forklift #universalstudios https://t.co/oykdbcvsev",FLAG_BAD,1.23E+18,307659616,en
"one rhino has a great team of professionals that will help you position yourself on the web in the best way. 

#onerhino #digitalmarketingagency #digitalmarketing #publicity #digitalservices #socialnetworkmanagement https://t.co/e5nfowlkht",FLAG_BAD,9.96E+17,913849302971146240,en
rt @janemactweet: a donation would be a meaningful gift this xmas ... #elephants #rhino @wildaidhk  https://t.co/bjqsm8pcev,0,6.75E+17,2918023842,en
"#nyc antiques dealer pleads guilty to illegal trafficking of #endangered rhino horns: http://t.co/lht4nrln
@usfwsinternatl",1,2.31E+17,516715026,en
"rt @43324fan: @el_paso_rhinos @rhinos_na3hl time to make ourselves heard. let's make some noise. ⬇️
#letsgorhinos 🏒🥅🦏🚨📢
#hornsuppucksdown h…",FLAG_BAD,1.50E+18,1387475885381636101,en
"@gunnerdobbins i honestly feel the equivalents to rhino and bane would actually be killer croc(dumb muscle, but surprisingly tragic) and kraven(genius strategist obsessed with defeating hero).",FLAG_BAD,1.63E+18,1101707578701164544,en
"dammit, another 4 critically endangered black rhinos have died after being relocated https://t.co/hbal9aofs7 via @earth3r",-1,1.06E+18,21108715,en
"with the death of san diego’s northern white rhino, the population drops to three https://t.co/fiaprkiepo via @takepart",-1,6.69E+17,21212683,en
"rt @ana_calleja: rt ""@petlover193: @matthewmcpike #notradetalks visit our blog rhino horn is not medicine to learn more http://t.co/tbxljpu…",0,3.62E+17,620935829,en
here's a #newsarticle about efforts to combat the #poaching of #rhinos. i'm proud to support the @iapf and their efforts to #helpanimalssurvive in #africa. #stoppoaching #wildlife https://t.co/utiggc494n,1,1.05E+18,4763395224,en
two appear for allegedly smuggling 180 rhino horns weighing 150kg https://t.co/bchjkm5jai via @news24,-1,1.12E+18,366374544,en
"congrats again to @careforwild another special #rhinobirth 🙌 'this is the third rhino calf born to two orphans of poaching: another light, another sign of hope for the species.' #rhinoconservation 
https://t.co/ugb2zbwlh1",1,1.56E+18,869959916,en
score one for the rhinos: interpol just nabbed one of the world’s most wanted wildlife traffickers http://t.co/cmkckhei6n via @qz,1,5.68E+17,213831149,en
#using ai and drones to combat elephant and rhino poaching https://t.co/ofkfzojdh2 @thenextweb #drones #poaching #ai #elephants #rhinos,0,8.67E+17,2604191736,en
rhino powder rhino horns are like your 💇‍♀️💅 they have no medical benefits 🛑stop the lies to make a profit off of a defenseless animal.  the vietnamese take no responsibility for their criminal acts. they have a total disregard of the rule of law and want to remain ignorant,-1,1.03E+18,973866358705475584,en
"my day:

win @el_paso_rhinos shootout
watch cardinals lose
watch rockies win to put them 1.5 up in the wild card hunt
watch dodgers lose, putting the rockies in 1st place in the nl west
show @natassiapaloma i can, indeed, sing.
and none of my homies got killed in south central la https://t.co/xzeyey9wgo",FLAG_BAD,1.05E+18,265064586,en
meet the drones proven to stop elephant and rhino poaching http://t.co/9srerxewvg,0,5.81E+17,2371039628,en
"there are plenty of spaces available for our april up-close encounters. feed a rhino, watching our african painted dogs in a training session, or meet our miniature horse, rain dancer. learn more and sign up for your encounter today: https://t.co/f7478z2msv https://t.co/agvf1olmad",0,1.38E+18,302019676,en
rt @evilrobbnoxious: white rhinos at the southwickszoo #evilrobb #evilrobbphotography #nikon #nikonusa #nikonforever #nikonphotography #sou…,0,1.05E+18,806759182598750208,en
"a write-up from africa geographic on saving the survivor's recent ground breaking surgery

https://t.co/fejdniz87j",1,7.65E+17,869959916,en
adorable baby rhino makes first appearance at fresno zoo https://t.co/ffs0kv2f0i https://t.co/9z9rknzlow,1,8.40E+17,17781837,en
we had a blast at the @livingdesert's new rhino savannah today! make your plans now to visit this beautiful new corner of the zoo. https://t.co/3jzykrdyt0,1,1.46E+18,15224582,en
dire straits members to play in south africa for rhino conservation -  http://t.co/3yd0s7vild via @timeslive,1,4.56E+17,9366272,en
"noire and blanc: what the?! 

hornet: incoming!!!

(three girls got slow motion when they spotted powerful then rhino was rocksteady)

girls: woooaaahh!!!! ngh…

rocksteady: say your prayers, losers!!

noire: that rhino?! https://t.co/wlt3bw8nc0",FLAG_BAD,1.62E+18,2461237213,en
enact legislation outlawing ivory and rhino horn trade in massachusetts - sign the petition! https://t.co/mfys1etbld via @change,0,7.21E+17,341729186,en
"rt @courtierroyal: their majesties unveiled the name of @colchesterzoo’s new baby rhino🦏

the following engagement was at colchester librar…",0,1.63E+18,2258290856,en
